Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,Highway l/100km,City l/100km,Popularity,Price
Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,16886
Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,9,1385,13906
Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,16678
Chevrolet,Sonic,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,9,1385,12404
Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,9,1385,13441
Chevrolet,Sonic,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,7,9,1385,17840
Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,17608
Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,7,9,1385,14591
Chevrolet,Sonic,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,9,1385,15745
Chevrolet,Sonic,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,16367
GMC,Sonoma,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,11,15,549,13726
GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,9,12,549,11599
GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,10,13,549,14187
GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,9,12,549,13244
GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,10,13,549,12527
GMC,Sonoma,2002,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,10,13,549,12798
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,9,12,549,12259
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,9,12,549,13753
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,9,12,549,13504
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,10,13,549,13462
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,AUTOMATIC,rear wheel drive,2,Flex Fuel,Compact,Regular Cab Pickup,10,13,549,14666
GMC,Sonoma,2003,flex-fuel (unleaded/E85),120,4,MANUAL,rear wheel drive,3,Flex Fuel,Compact,Extended Cab Pickup,9,12,549,15164
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,31955
Kia,Sorento,2015,regular unleaded,191,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,20169
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,22161
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,30461
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,34611
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,26311
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,27805
Kia,Sorento,2015,regular unleaded,191,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,12,1720,21663
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,33117
Kia,Sorento,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,23655
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,31789
Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,11,1720,23406
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,28137
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,23821
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,10,13,1720,33283
Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,12,1720,27307
Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,20833
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,10,13,1720,35939
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,26643
Kia,Sorento,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,21912
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,34445
Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,25813
Kia,Sorento,2016,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,25315
Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,33117
Kia,Sorento,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,12,1720,34611
Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,11,1720,23655
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,24061
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,27473
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,10,13,1720,33532
Kia,Sorento,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,26145
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,32038
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,10,13,1720,37931
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,36437
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,25555
Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,21082
Kia,Sorento,2017,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,13,1720,28967
Kia,Sorento,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,8,11,1720,22161
Kia,Sorento,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,9,12,1720,27639
Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,11653
Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,12528
Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,12815
Chevrolet,Spark,2015,regular unleaded,84,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,10184
Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,11271
Chevrolet,Spark,2015,regular unleaded,84,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,13724
Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,12188
Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,14346
Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,13101
Chevrolet,Spark,2016,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,11420
Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,10507
Chevrolet,Spark,2016,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,5,7,1385,13433
Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,13549
Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,10790
Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,11703
Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,13217
Chevrolet,Spark,2017,regular unleaded,98,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,8,1385,12304
Chevrolet,Spark,2017,regular unleaded,98,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,6,7,1385,14462
Kia,Sportage,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,11,1720,18177
Kia,Sportage,2015,regular unleaded,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,9,11,1720,23323
Kia,Sportage,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,11,1720,20999
Kia,Sportage,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,22244
Kia,Sportage,2015,regular unleaded,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,24568
Kia,Sportage,2015,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,19422
Kia,Sportage,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,19629
Kia,Sportage,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,11,1720,18384
Kia,Sportage,2016,regular unleaded,260,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,26136
Kia,Sportage,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,11,1720,21040
Kia,Sportage,2016,regular unleaded,260,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,9,11,1720,24891
Kia,Sportage,2016,regular unleaded,182,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,12,1720,22285
Kia,Sportage,2017,regular unleaded,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,11,1720,22410
Kia,Sportage,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,9,11,1720,26975
Kia,Sportage,2017,regular unleaded,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,10,1720,19081
Kia,Sportage,2017,regular unleaded,237,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,10,11,1720,28220
Kia,Sportage,2017,regular unleaded,181,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,8,10,1720,21165
Kia,Sportage,2017,regular unleaded,181,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,9,11,1720,20326
Audi,SQ5,2015,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,9,13,3105,43741
Audi,SQ5,2015,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,9,13,3105,49966
Audi,SQ5,2016,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,9,13,3105,44239
Audi,SQ5,2016,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,9,13,3105,50464
Audi,SQ5,2017,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,9,13,3105,50464
Audi,SQ5,2017,premium unleaded (required),354,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,9,13,3105,44239
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,39893
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,42292
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,35590
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,39960
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,31129
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,37661
Cadillac,SRX,2014,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,37561
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,40603
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,40537
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,38204
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,42935
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,36221
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,38292
Cadillac,SRX,2015,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,31212
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,31212
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,40537
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,42935
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,40603
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,10,14,1624,38292
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,36221
Cadillac,SRX,2016,regular unleaded,308,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,9,13,1624,38204
Chevrolet,SS,2014,premium unleaded (recommended),415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,11,16,1385,36084
Chevrolet,SS,2015,premium unleaded (recommended),415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,11,16,1385,37968
Chevrolet,SS,2016,premium unleaded (recommended),415,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,11,16,1385,38657
Chevrolet,SSR,2004,regular unleaded,300,8,AUTOMATIC,rear wheel drive,2,Performance,Compact,Regular Cab Pickup,13,16,1385,34544
Chevrolet,SSR,2005,regular unleaded,395,8,AUTOMATIC,rear wheel drive,2,Performance,Compact,Regular Cab Pickup,13,16,1385,35320
Chevrolet,SSR,2006,regular unleaded,395,8,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Regular Cab Pickup,13,16,1385,32569
Dodge,Stealth,1994,regular unleaded,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,10,14,1851,2343
Dodge,Stealth,1994,regular unleaded,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,10,13,1851,1950
Dodge,Stealth,1994,regular unleaded,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,10,13,1851,1828
Dodge,Stealth,1995,regular unleaded,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,10,13,1851,2137
Dodge,Stealth,1995,regular unleaded,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,10,14,1851,2671
Dodge,Stealth,1996,regular unleaded,222,6,MANUAL,front wheel drive,2,Performance,Compact,Coupe,10,13,1851,2526
Dodge,Stealth,1996,regular unleaded,320,6,MANUAL,all wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,10,14,1851,3097
Dodge,Stratus,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,9,12,1851,17803
Dodge,Stratus,2004,regular unleaded,200,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,9,13,1851,18836
Dodge,Stratus,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,9,13,1851,19521
Dodge,Stratus,2004,regular unleaded,200,6,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,9,13,1851,18567
Dodge,Stratus,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,9,12,1851,18040
Dodge,Stratus,2005,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,9,12,1851,19368
Dodge,Stratus,2005,regular unleaded,200,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,8,13,1851,19073
Dodge,Stratus,2005,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,9,12,1851,16811
Dodge,Stratus,2006,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,9,12,1851,19716
Dodge,Stratus,2006,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,8,11,1851,17284
Cadillac,STS-V,2007,premium unleaded (required),469,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,12,19,1624,62258
Cadillac,STS,2009,premium unleaded (required),320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,15,1624,46766
Cadillac,STS,2009,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,13,1624,38881
Cadillac,STS,2010,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,8,13,1624,46434
Cadillac,STS,2010,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,15,1624,57091
Cadillac,STS,2010,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,8,13,1624,41819
Cadillac,STS,2010,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,8,13,1624,38881
Cadillac,STS,2010,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,9,15,1624,46766
Cadillac,STS,2011,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,8,13,1624,39242
Cadillac,STS,2011,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,8,13,1624,42180
Cadillac,STS,2011,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,8,13,1624,46795
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,10,14,1385,44990
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,52941
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,10,15,1385,47480
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,55431
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,10,15,1385,43160
Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,10,14,1385,40670
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,45425
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,47915
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,53485
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,43741
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,41251
Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,55975
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,48177
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,41429
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,56215
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,15,1385,43919
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,45687
Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,10,14,1385,53725
Plymouth,Sundance,1992,regular unleaded,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,8,11,535,1660
Plymouth,Sundance,1992,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,8,10,535,1660
Plymouth,Sundance,1992,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,8,10,535,1660
Plymouth,Sundance,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,8,11,535,1660
Plymouth,Sundance,1992,regular unleaded,93,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,8,10,535,1660
Plymouth,Sundance,1992,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,8,10,535,1660
Plymouth,Sundance,1993,regular unleaded,100,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,8,10,535,1660
Plymouth,Sundance,1993,regular unleaded,93,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,8,10,535,1660
Plymouth,Sundance,1993,regular unleaded,100,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,8,10,535,1660
